,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
173,Jackie Harris\HarrJa00,1993,25,4-102,GNB,NFL,12,12,84.4,126.4,7.03,10.53,0,0,0,0,0,0,0,0,42,604,4,0
174,Todd Heap\HeapTo00,2006,26,1-31,BAL,NFL,16,16,112.5,185.5,7.03,11.59,0,0,0,0,0,0,0,0,73,765,6,0
175,Jimmie Giles\GileJi00,1985,31,3-70,TAM,NFL,16,16,112.3,155.3,7.02,9.71,0,0,0,0,0,0,0,0,43,673,8,3
176,Mark Chmura\ChmuMa00,1995,26,6-157,GNB,NFL,16,15,111.9,165.9,6.99,10.37,0,0,0,0,0,0,0,0,54,679,7,0
177,Jason Witten\WittJa00,2005,23,3-69,DAL,NFL,16,16,111.7,177.7,6.98,11.11,0,0,0,0,0,0,0,0,66,757,6,0
178,Dustin Keller\KellDu00,2011,27,1-30,NYJ,NFL,16,12,111.5,176.5,6.97,11.03,0,0,0,0,0,0,0,0,65,815,5,1
179,Chris Cooley\CoolCh00,2006,24,3-81,WAS,NFL,16,16,111.4,168.4,6.96,10.53,0,0,0,0,0,0,0,0,57,734,6,0
180,Keith Jackson\JackKe00,1994,29,1-13,MIA,NFL,16,16,111.3,170.3,6.96,10.64,0,0,0,0,0,0,0,0,59,673,7,2
181,Jeremy Shockey\ShocJe00,2006,26,1-14,NYG,NFL,15,15,104.3,170.3,6.95,11.35,0,0,0,0,0,0,0,0,66,623,7,0
182,Brent Celek\CeleBr00,2011,26,5-162,PHI,NFL,16,16,111.1,173.1,6.94,10.82,0,0,0,0,0,0,0,0,62,811,5,0
183,Shannon Sharpe*\SharSh00,2000,32,7-192,BAL,NFL,16,15,111.0,178.0,6.94,11.13,0,0,0,0,0,0,0,0,67,810,5,0
184,Aaron Hernandez\HernAa00,2010,21,4-113,NWE,NFL,14,7,97.0,142.0,6.93,10.14,0,0,0,0,0,3,47,0,45,563,6,0
185,Todd Heap\HeapTo00,2010,30,1-31,BAL,NFL,13,13,89.9,129.9,6.92,9.99,0,0,0,0,0,0,0,0,40,599,5,1
186,Keith Jackson\JackKe00,1996,31,1-13,GNB,NFL,16,5,110.5,150.5,6.91,9.41,0,0,0,0,0,0,0,0,40,505,10,0
187,Travis Kelce\KelcTr00,2014,25,3-63,KAN,NFL,16,11,110.2,177.2,6.89,11.08,0,0,0,0,0,0,0,0,67,862,5,4
188,Junior Miller\MillJu00,1980,23,1-7,ATL,NFL,16,14,110.2,156.2,6.89,9.76,0,0,0,0,0,2,-2,0,46,584,9,2
189,Rickey Dudley\DudlRi00,1999,27,1-9,OAK,NFL,16,16,109.5,148.5,6.84,9.28,0,0,0,0,0,0,0,0,39,555,9,0
190,Jeremy Shockey\ShocJe00,2004,24,1-14,NYG,NFL,15,15,102.6,163.6,6.84,10.91,0,0,0,0,0,0,0,0,61,666,6,1
191,Jermaine Gresham\GresJe00,2011,23,1-21,CIN,NFL,14,13,95.6,151.6,6.83,10.83,0,0,0,0,0,0,0,0,56,596,6,1
192,Jay Novacek\NovaJa00,1995,33,6-158,DAL,NFL,15,15,102.5,164.5,6.83,10.97,0,0,0,0,0,0,0,0,62,705,5,1
193,Greg Olsen\OlseGr00,2009,24,1-31,CHI,NFL,16,15,109.2,169.2,6.83,10.58,0,0,0,0,0,0,0,0,60,612,8,0
194,Dennis Pitta\PittDe00,2012,27,4-114,BAL,NFL,16,5,108.9,169.9,6.81,10.62,0,0,0,0,0,0,0,0,61,669,7,0
195,Wesley Walls\WallWe00,2000,34,2-56,CAR,NFL,8,8,54.2,85.2,6.78,10.65,0,0,0,0,0,0,0,0,31,422,2,0
196,Antonio Gates\GateAn00,2016,36,,SDG,NFL,14,9,94.8,147.8,6.77,10.56,0,0,0,0,0,0,0,0,53,548,7,1
197,Jeremy Shockey\ShocJe00,2002,22,1-14,NYG,NFL,15,14,101.4,175.4,6.76,11.69,0,0,0,0,0,0,0,0,74,894,2,3
198,Dwayne Allen\AlleDw00,2014,24,3-64,IND,NFL,13,13,87.5,116.5,6.73,8.96,0,0,0,0,0,0,0,0,29,395,8,1
199,Brandon Pettigrew\PettBr00,2011,26,1-20,DET,NFL,16,16,107.7,190.7,6.73,11.92,0,0,0,0,0,0,0,0,83,777,5,0
200,Keith Jackson\JackKe00,1992,27,1-13,MIA,NFL,13,11,87.4,135.4,6.72,10.42,0,0,0,0,0,0,0,0,48,594,5,2
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
201,Antonio Gates\GateAn00,2013,33,,SDG,NFL,16,15,107.2,184.2,6.70,11.51,0,0,0,0,0,0,0,0,77,872,4,2
202,Freddie Jones\JoneFr00,2000,26,2-45,SDG,NFL,16,16,106.6,177.6,6.66,11.10,0,0,0,0,0,0,0,0,71,766,5,3
203,Shannon Sharpe*\SharSh00,2002,34,7-192,DEN,NFL,13,13,86.6,147.6,6.66,11.35,0,0,0,0,0,0,0,0,61,686,3,0
204,Clint Didier\DidiCl00,1986,27,12-314,WAS,NFL,14,11,93.1,127.1,6.65,9.08,0,0,0,0,0,0,0,0,34,691,4,0
205,Johnny Mitchell\MitcJo00,1995,24,1-15,NYJ,NFL,12,11,79.7,124.7,6.64,10.39,0,0,0,0,0,0,0,0,45,497,5,2
206,John Spagnola\SpagJo00,1985,28,9-245,PHI,NFL,16,16,106.2,170.2,6.64,10.64,0,0,0,0,0,0,0,0,64,772,5,1
207,Jerry Bell\BellJe00,1985,26,3-74,TAM,NFL,9,9,59.6,102.6,6.62,11.40,0,0,0,0,0,0,0,0,43,496,2,2
208,Zeke Mowatt\MowaZe00,1984,23,,NYG,NFL,16,16,105.8,153.8,6.61,9.61,0,0,0,0,0,0,0,0,48,698,6,0
209,Jimmy Graham\GrahJi00,2015,29,3-95,SEA,NFL,11,11,72.5,120.5,6.59,10.95,0,0,0,0,0,0,0,0,48,605,2,0
210,Kellen Winslow\WinsKe01,2006,23,1-6,CLE,NFL,16,16,105.5,194.5,6.59,12.16,0,0,0,0,0,0,0,0,89,875,3,1
211,Dave Casper*\CaspDa00,1981,29,2-45,HOU,NFL,16,11,105.2,138.2,6.58,8.64,0,0,0,0,0,0,0,0,33,572,8,0
212,Kyle Rudolph\RudoKy00,2012,23,2-43,MIN,NFL,16,16,105.3,158.3,6.58,9.89,0,0,0,0,0,0,0,0,53,493,9,0
213,Randy McMichael\McMiRa01,2004,25,4-114,MIA,NFL,16,16,105.1,178.1,6.57,11.13,0,0,0,0,0,0,0,0,73,791,4,2
214,Zach Miller\MillZa01,2009,24,2-38,OAK,NFL,15,15,98.5,164.5,6.57,10.97,0,0,0,0,0,0,0,0,66,805,3,0
215,Zach Miller\MillZa01,2010,25,2-38,OAK,NFL,15,15,98.5,158.5,6.57,10.57,0,0,0,0,0,0,0,0,60,685,5,1
216,Chris Cooley\CoolCh00,2010,28,3-81,WAS,NFL,16,16,104.9,181.9,6.56,11.37,0,0,0,0,0,0,0,0,77,849,3,3
217,Chase Coffman\CoffCh00,2015,29,3-98,2TM,NFL,2,0,13.1,21.1,6.55,10.55,0,0,0,0,0,0,0,0,8,71,1,0
218,Brandon Myers\MyerBr00,2012,27,6-202,OAK,NFL,16,16,104.6,183.6,6.54,11.48,0,0,0,0,0,0,0,0,79,806,4,0
219,Todd Christensen\ChriTo00,1987,31,2-56,RAI,NFL,12,12,78.3,125.3,6.53,10.44,0,0,0,0,0,0,0,0,47,663,2,0
220,Cam Cleeland\CleeCa00,1998,23,2-40,NOR,NFL,16,16,104.4,158.4,6.53,9.90,0,0,0,0,0,0,0,0,54,684,6,1
221,Crockett Gillmore\GillCr00,2015,24,3-99,BAL,NFL,10,10,65.2,98.2,6.52,9.82,0,0,0,0,0,0,0,0,33,412,4,0
222,Martellus Bennett\BennMa00,2013,26,2-61,CHI,NFL,16,15,103.9,168.9,6.49,10.56,0,0,0,0,0,0,0,0,65,759,5,1
223,Rob Gronkowski\GronRo00,2018,29,2-42,NWE,NFL,13,11,84.2,131.2,6.48,10.09,0,0,0,0,0,0,0,0,47,682,3,1
224,Steve Jordan\JordSt00,1988,27,7-179,MIN,NFL,16,16,103.6,160.6,6.48,10.04,0,0,0,0,0,0,0,0,57,756,5,2
225,Kellen Winslow\WinsKe01,2010,27,1-6,TAM,NFL,16,11,103.0,169.0,6.44,10.56,0,0,0,0,0,0,0,0,66,730,5,1
226,Kellen Winslow*\WinsKe00,1986,29,1-13,SDG,NFL,16,16,102.8,166.8,6.43,10.43,0,0,0,0,0,0,0,0,64,728,5,0
227,Brent Jones\JoneBr00,1990,27,5-135,SFO,NFL,16,16,102.7,158.7,6.42,9.92,0,0,0,0,0,0,0,0,56,747,5,2
228,Tony Gonzalez*\GonzTo00,2005,29,1-13,KAN,NFL,16,16,102.5,180.5,6.41,11.28,0,0,0,0,0,0,0,0,78,905,2,0
229,Eric Ebron\EbroEr00,2016,23,1-10,DET,NFL,13,13,83.2,144.2,6.40,11.09,0,0,0,0,0,1,1,1,61,711,1,0
230,Antonio Gates\GateAn00,2012,32,,SDG,NFL,15,15,95.8,144.8,6.39,9.65,0,0,0,0,0,0,0,0,49,538,7,0
231,Richard Rodgers\RodgRi00,2015,23,3-98,GNB,NFL,16,12,102.1,160.1,6.38,10.01,0,0,0,0,0,1,11,0,58,510,8,0
232,Doug Cosbie\CosbDo00,1984,28,3-76,DAL,NFL,16,16,101.9,161.9,6.37,10.12,0,0,0,0,0,0,0,0,60,789,4,1
233,Jermaine Gresham\GresJe00,2012,24,1-21,CIN,NFL,16,15,101.7,165.7,6.36,10.36,0,0,0,0,0,0,0,0,64,737,5,2
234,Paul Coffman\CoffPa00,1985,29,,GNB,NFL,16,16,101.6,150.6,6.35,9.41,0,0,0,0,0,0,0,0,49,666,6,1
235,Zach Ertz\ErtzZa00,2015,25,2-35,PHI,NFL,15,7,95.3,170.3,6.35,11.35,0,0,0,0,0,0,0,0,75,853,2,1
236,Tony Gonzalez*\GonzTo00,2010,34,1-13,ATL,NFL,16,16,101.6,171.6,6.35,10.73,0,0,0,0,0,0,0,0,70,656,6,0
237,Garrett Graham\GrahGa00,2013,27,4-118,HOU,NFL,13,11,82.5,131.5,6.35,10.12,0,0,0,0,0,0,0,0,49,545,5,2
238,Keith Jackson\JackKe00,1993,28,1-13,MIA,NFL,15,15,95.3,134.3,6.35,8.95,0,0,0,0,0,0,0,0,39,613,6,2
239,Visanthe Shiancoe\ShiaVi00,2008,28,3-91,MIN,NFL,16,15,101.6,143.6,6.35,8.98,0,0,0,0,0,0,0,0,42,596,7,0
240,Dave Casper*\CaspDa00,1980,28,2-45,2TM,NFL,16,15,101.4,157.4,6.34,9.84,0,0,0,0,0,2,8,0,56,796,4,3
241,Tony Scheffler\ScheTo00,2008,25,2-61,DEN,NFL,13,7,82.4,122.4,6.34,9.42,0,0,0,0,0,1,-1,0,40,645,3,1
242,Mike Barber\BarbMi01,1980,27,2-48,HOU,NFL,16,16,101.3,160.3,6.33,10.02,0,0,0,0,0,1,1,0,59,712,5,0
243,Riley Odoms\OdomRi00,1980,30,1-5,DEN,NFL,15,15,95.0,134.0,6.33,8.93,0,0,0,0,0,0,0,0,39,590,6,0
244,Kyle Rudolph\RudoKy00,2017,28,2-43,MIN,NFL,16,16,101.2,158.2,6.33,9.89,0,0,0,0,0,0,0,0,57,532,8,0
245,Ben Watson\WatsBe00,2006,26,1-32,NWE,NFL,13,13,82.3,131.3,6.33,10.10,0,0,0,0,0,0,0,0,49,643,3,3
246,Ben Watson\WatsBe00,2007,27,1-32,NWE,NFL,12,8,76.0,112.0,6.33,9.33,0,0,0,0,0,1,11,0,36,389,6,1
247,Ozzie Newsome*\NewsOz00,1985,29,1-23,CLE,NFL,16,16,101.1,163.1,6.32,10.19,0,0,0,0,0,0,0,0,62,711,5,0
248,Frank Wycheck\WychFr00,1997,26,6-160,TEN,NFL,16,16,100.8,163.8,6.30,10.24,0,0,0,0,0,0,0,0,63,748,4,0
249,Julius Thomas\ThomJu00,2015,27,4-129,JAX,NFL,12,11,75.5,121.5,6.29,10.13,0,0,0,0,0,0,0,0,46,455,5,0
250,Delanie Walker\WalkHu00,2017,33,6-175,TEN,NFL,16,11,100.5,174.5,6.28,10.91,0,0,0,0,0,2,-2,1,74,807,3,2
251,Jason Witten\WittJa00,2014,32,3-69,DAL,NFL,16,16,100.3,164.3,6.27,10.27,0,0,0,0,0,0,0,0,64,703,5,0
252,Kevin Boss\BossKe00,2012,28,5-153,KAN,NFL,2,2,12.5,15.5,6.25,7.75,0,0,0,0,0,0,0,0,3,65,1,0
253,Henry Childs\ChilHe00,1980,29,5-109,NOR,NFL,13,6,81.3,115.3,6.25,8.87,0,0,0,0,0,0,0,0,34,463,6,1
254,Hunter Henry\HenrHu00,2016,22,2-35,SDG,NFL,15,10,93.8,129.8,6.25,8.65,0,0,0,0,0,0,0,0,36,478,8,1
255,Donald Lee\LeexDo00,2007,27,5-156,GNB,NFL,15,12,93.5,141.5,6.23,9.43,0,0,0,0,0,0,0,0,48,575,6,1
256,John Carlson\CarlJo00,2009,25,2-38,SEA,NFL,16,16,99.4,150.4,6.21,9.40,0,0,0,0,0,0,0,0,51,574,7,0
257,Tony McGee\McGeTo00,1995,24,2-37,CIN,NFL,16,16,99.4,154.4,6.21,9.65,0,0,0,0,0,0,0,0,55,754,4,2
258,Delanie Walker\WalkHu00,2013,29,6-175,TEN,NFL,15,11,93.1,153.1,6.21,10.21,0,0,0,0,0,0,0,0,60,571,6,1
259,Jay Novacek\NovaJa00,1992,30,6-158,DAL,NFL,16,16,99.0,167.0,6.19,10.44,0,0,0,0,0,0,0,0,68,630,6,0
260,Johnny Mitchell\MitcJo00,1994,23,1-15,NYJ,NFL,16,14,98.9,156.9,6.18,9.81,0,0,0,0,0,0,0,0,58,749,4,1
261,Dustin Keller\KellDu00,2010,26,1-30,NYJ,NFL,16,13,98.7,153.7,6.17,9.61,0,0,0,0,0,0,0,0,55,687,5,0
262,Desmond Clark\ClarDe00,2006,29,6-179,CHI,NFL,16,16,98.6,143.6,6.16,8.98,0,0,0,0,0,0,0,0,45,626,6,0
263,Heath Miller\MillHe00,2007,25,1-30,PIT,NFL,16,16,98.6,145.6,6.16,9.10,0,0,0,0,0,0,0,0,47,566,7,0
264,Kyle Rudolph\RudoKy00,2013,24,2-43,MIN,NFL,8,8,49.3,79.3,6.16,9.91,0,0,0,0,0,0,0,0,30,313,3,0
265,Owen Daniels\DaniOw00,2008,26,4-98,HOU,NFL,16,16,98.2,168.2,6.14,10.51,0,0,0,0,0,0,0,0,70,862,2,2
266,Eric Green\GreeEr00,1990,23,1-21,PIT,NFL,13,6,79.7,113.7,6.13,8.75,0,0,0,0,0,0,0,0,34,387,7,1
267,Todd Heap\HeapTo00,2003,23,1-31,BAL,NFL,16,16,97.4,154.4,6.09,9.65,0,0,0,0,0,3,21,0,57,693,3,1
268,Kellen Winslow\WinsKe01,2008,25,1-6,CLE,NFL,10,8,60.8,103.8,6.08,10.38,0,0,0,0,0,0,0,0,43,428,3,1
269,Scott Chandler\ChanSc00,2012,27,4-129,BUF,NFL,15,13,91.1,134.1,6.07,8.94,0,0,0,0,0,0,0,0,43,571,6,2
270,Marv Cook\CookMa00,1991,25,3-63,NWE,NFL,16,16,96.8,178.8,6.05,11.18,0,0,0,0,0,0,0,0,82,808,3,2
271,Jake Ballard\BallJa21,2011,24,,NYG,NFL,14,13,84.4,122.4,6.03,8.74,0,0,0,0,0,0,0,0,38,604,4,0
272,Brandon Pettigrew\PettBr00,2010,25,1-20,DET,NFL,16,16,96.2,167.2,6.01,10.45,0,0,0,0,0,0,0,0,71,722,4,0
273,Alex Higdon\HigdAl20,1988,22,3-56,ATL,NFL,3,0,18.0,21.0,6.00,7.00,0,0,0,0,0,0,0,0,3,60,2,0
274,Eric Ebron\EbroEr00,2015,22,1-10,DET,NFL,14,8,83.7,130.7,5.98,9.34,0,0,0,0,0,0,0,0,47,537,5,0
275,Jackie Harris\HarrJa00,1994,26,4-102,TAM,NFL,9,9,53.7,79.7,5.97,8.86,0,0,0,0,0,0,0,0,26,337,3,0
276,Todd Heap\HeapTo00,2009,29,1-31,BAL,NFL,16,16,95.5,148.5,5.97,9.28,0,0,0,0,0,1,2,0,53,593,6,1
277,Dan Ross\RossDa00,1980,23,2-30,CIN,NFL,16,16,95.4,151.4,5.96,9.46,0,0,0,0,0,0,0,0,56,724,4,1
278,Wesley Walls\WallWe00,1995,29,2-56,NOR,NFL,16,12,95.4,152.4,5.96,9.53,0,0,0,0,0,0,0,0,57,694,4,1
279,Cameron Brate\BratCa00,2017,26,,TAM,NFL,16,6,95.1,143.1,5.94,8.94,0,0,0,0,0,0,0,0,48,591,6,1
280,Jared Cook\CookJa02,2013,26,3-89,STL,NFL,16,13,95.1,146.1,5.94,9.13,0,0,0,0,0,0,0,0,51,671,5,1
281,Doug Cosbie\CosbDo00,1983,27,3-76,DAL,NFL,16,16,94.8,140.8,5.93,8.80,0,0,0,0,0,0,0,0,46,588,6,0
282,Owen Daniels\DaniOw00,2007,25,4-98,HOU,NFL,16,16,94.8,157.8,5.93,9.86,0,0,0,0,0,0,0,0,63,768,3,4
283,Jack Doyle\DoylJa00,2017,27,,IND,NFL,15,15,89.0,169.0,5.93,11.27,0,0,0,0,0,0,0,0,80,690,4,2
284,Clint Didier\DidiCl00,1984,25,12-314,WAS,NFL,11,2,65.0,95.0,5.91,8.64,0,0,0,0,0,0,0,0,30,350,5,0
285,Eric Johnson\JohnEr00,2004,28,7-224,SFO,NFL,16,14,94.5,176.5,5.91,11.03,0,0,0,0,0,0,0,0,82,825,2,1
286,Greg Olsen\OlseGr00,2018,33,1-31,CAR,NFL,9,9,53.1,80.1,5.90,8.90,0,0,0,0,0,0,0,0,27,291,4,0
287,Kevin Boss\BossKe00,2009,25,5-153,NYG,NFL,15,15,88.3,130.3,5.89,8.69,0,0,0,0,0,1,16,0,42,567,5,0
288,Ben Watson\WatsBe00,2010,30,1-32,CLE,NFL,16,16,94.2,162.2,5.89,10.14,0,0,0,0,0,1,-1,0,68,763,3,0
289,Ethan Horton\HortEt00,1991,29,1-15,RAI,NFL,16,16,94.0,147.0,5.88,9.19,0,0,0,0,0,0,0,0,53,650,5,1
290,Heath Miller\MillHe00,2014,32,1-30,PIT,NFL,16,16,94.1,160.1,5.88,10.01,0,0,0,0,0,0,0,0,66,761,3,2
291,Jared Cook\CookJa02,2011,24,3-89,TEN,NFL,16,5,93.9,142.9,5.87,8.93,0,0,0,0,0,0,0,0,49,759,3,2
292,Frank Wycheck\WychFr00,2000,29,6-160,TEN,NFL,16,16,93.7,163.7,5.86,10.23,2,2,53,1,0,0,0,0,70,636,4,2
293,Hunter Henry\HenrHu00,2017,23,2-35,LAC,NFL,14,13,81.9,126.9,5.85,9.06,0,0,0,0,0,0,0,0,45,579,4,0
294,Keith Jackson\JackKe00,1989,24,1-13,PHI,NFL,14,12,81.8,144.8,5.84,10.34,0,0,0,0,0,0,0,0,63,648,3,1
295,Trey Burton\BurtTr01,2018,27,,CHI,NFL,16,16,93.1,147.1,5.82,9.19,0,0,0,0,0,1,2,0,54,569,6,1
296,Shannon Sharpe*\SharSh00,2001,33,7-192,BAL,NFL,16,15,93.1,166.1,5.82,10.38,0,0,0,0,0,0,0,0,73,811,2,1
297,L.J. Smith\SmitL.00,2006,26,2-61,PHI,NFL,16,15,93.1,143.1,5.82,8.94,0,0,0,0,0,0,0,0,50,611,5,0
298,Kyle Brady\BradKy00,2000,28,1-9,JAX,NFL,16,15,92.9,156.9,5.81,9.81,0,0,0,0,0,0,0,0,64,729,3,0
299,Martellus Bennett\BennMa00,2012,25,2-61,NYG,NFL,16,16,92.6,147.6,5.79,9.23,0,0,0,0,0,0,0,0,55,626,5,0
300,John Carlson\CarlJo00,2008,24,2-38,SEA,NFL,16,9,92.7,147.7,5.79,9.23,0,0,0,0,0,0,0,0,55,627,5,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
301,Desmond Clark\ClarDe00,2001,24,6-179,DEN,NFL,16,4,92.6,143.6,5.79,8.98,0,0,0,0,0,0,0,0,51,566,6,3
302,Julius Thomas\ThomJu00,2016,28,4-129,JAX,NFL,9,6,52.1,82.1,5.79,9.12,0,0,0,0,0,0,0,0,30,281,4,0
303,Kellen Winslow\WinsKe01,2011,28,1-6,TAM,NFL,16,15,92.3,167.3,5.77,10.46,0,0,0,0,0,0,0,0,75,763,2,2
304,Jeremy Shockey\ShocJe00,2009,29,1-14,NOR,NFL,13,12,74.9,122.9,5.76,9.45,0,0,0,0,0,0,0,0,48,569,3,0
305,Wesley Walls\WallWe00,1998,32,2-56,CAR,NFL,14,14,80.6,129.6,5.76,9.26,0,0,0,0,0,0,0,0,49,506,5,0
306,Frank Wycheck\WychFr00,2001,30,6-160,TEN,NFL,16,16,92.1,152.1,5.76,9.51,1,1,21,0,0,1,1,0,60,672,4,0
307,Austin Hooper\HoopAu00,2018,24,3-81,ATL,NFL,16,7,92.0,163.0,5.75,10.19,0,0,0,0,0,0,0,0,71,660,4,0
308,Jeremy Shockey\ShocJe00,2007,27,1-14,NYG,NFL,14,14,80.5,137.5,5.75,9.82,0,0,0,0,0,1,6,0,57,619,3,0
309,Vance McDonald\McDoVa00,2016,26,2-55,SFO,NFL,11,11,63.1,87.1,5.74,7.92,0,0,0,0,0,0,0,0,24,391,4,0
310,Kellen Winslow*\WinsKe00,1987,30,1-13,SDG,NFL,12,12,68.9,121.9,5.74,10.16,0,0,0,0,0,0,0,0,53,519,3,1
311,Paul Coffman\CoffPa00,1981,25,,GNB,NFL,16,16,91.7,146.7,5.73,9.17,0,0,0,0,0,0,0,0,55,687,4,1
312,Jerome Barkum\BarkJe00,1981,31,1-9,NYJ,NFL,16,16,91.5,130.5,5.72,8.16,0,0,0,0,0,0,0,0,39,495,7,0
313,Jared Cook\CookJa02,2012,25,3-89,TEN,NFL,13,5,74.3,118.3,5.72,9.10,0,0,0,0,0,0,0,0,44,523,4,1
314,Eric Green\GreeEr00,1994,27,1-21,PIT,NFL,15,14,85.8,131.8,5.72,8.79,0,0,0,0,0,0,0,0,46,618,4,2
315,Brent Jones\JoneBr00,1992,29,5-135,SFO,NFL,15,15,85.8,130.8,5.72,8.72,0,0,0,0,0,0,0,0,45,628,4,1
316,Chad Lewis\LewiCh00,2000,29,,PHI,NFL,16,16,91.5,160.5,5.72,10.03,0,0,0,0,0,0,0,0,69,735,3,0
317,Marcus Pollard\PollMa00,2002,30,,IND,NFL,15,15,85.8,128.8,5.72,8.59,0,0,0,0,0,0,0,0,43,478,6,1
318,Mickey Shuler\ShulMi00,1986,30,3-61,NYJ,NFL,16,16,91.5,160.5,5.72,10.03,0,0,0,0,0,0,0,0,69,675,4,0
319,Hoby Brenner\BrenHo00,1984,25,3-71,NOR,NFL,16,16,91.4,119.4,5.71,7.46,0,0,0,0,0,0,0,0,28,554,6,0
320,Owen Daniels\DaniOw00,2011,29,4-98,HOU,NFL,15,15,85.7,139.7,5.71,9.31,0,0,0,0,0,0,0,0,54,677,3,0
321,Bubba Franks\FranBu00,2002,24,1-14,GNB,NFL,16,15,91.4,145.4,5.71,9.09,1,1,31,1,0,0,0,0,54,442,7,0
322,Chris Cooley\CoolCh00,2008,26,3-81,WAS,NFL,16,16,90.9,173.9,5.68,10.87,0,0,0,0,0,0,0,0,83,849,1,3
323,Keith Byars\ByarKe00,1992,29,1-10,PHI,NFL,15,15,84.8,140.8,5.65,9.39,0,1,0,0,0,41,176,1,56,502,2,1
324,Mark Bavaro\BavaMa00,1988,25,4-100,NYG,NFL,16,15,90.2,143.2,5.64,8.95,0,0,0,0,0,0,0,0,53,672,4,1
325,Larry Donnell\DonnLa00,2014,26,,NYG,NFL,16,12,90.3,153.3,5.64,9.58,0,0,0,0,0,0,0,0,63,623,6,4
326,Doug Marsh\MarsDo00,1984,26,2-33,STL,NFL,16,16,90.3,129.3,5.64,8.08,0,0,0,0,0,1,-5,0,39,608,5,0
327,Martellus Bennett\BennMa00,2015,28,2-61,CHI,NFL,11,11,61.9,114.9,5.63,10.45,0,0,0,0,0,0,0,0,53,439,3,2
328,Eric Green\GreeEr00,1997,30,1-21,BAL,NFL,16,15,90.1,155.1,5.63,9.69,0,0,0,0,0,0,0,0,65,601,5,1
329,Pete Holohan\HoloPe00,1984,25,7-189,SDG,NFL,15,4,84.4,140.4,5.63,9.36,1,2,25,1,0,0,0,0,56,734,1,0
330,Dwayne Allen\AlleDw00,2016,26,3-64,IND,NFL,14,14,78.6,113.6,5.61,8.11,0,0,0,0,0,0,0,0,35,406,6,1
331,Charles Clay\ClayCh00,2014,25,6-174,MIA,NFL,14,14,78.5,136.5,5.61,9.75,0,0,0,0,0,0,0,0,58,605,3,0
332,Daniel Graham\GrahDa00,2004,26,1-21,NWE,NFL,14,14,78.4,108.4,5.60,7.74,0,0,0,0,0,0,0,0,30,364,7,0
333,Jay Riemersma\RiemJa00,2000,27,7-244,BUF,NFL,12,12,67.2,98.2,5.60,8.18,0,0,0,0,0,0,0,0,31,372,5,1
334,Brent Jones\JoneBr00,1993,30,5-135,SFO,NFL,16,16,89.5,157.5,5.59,9.84,0,0,0,0,0,0,0,0,68,735,3,2
335,Derrick Ramsey\RamsDe00,1981,25,5-136,OAK,NFL,16,12,89.4,141.4,5.59,8.84,0,0,0,0,0,0,0,0,52,674,4,2
336,Doug Marsh\MarsDo00,1983,25,2-33,STL,NFL,16,16,89.1,121.1,5.57,7.57,0,0,0,0,0,0,0,0,32,421,8,1
337,Rodney Holman\HolmRo00,1985,25,3-82,CIN,NFL,16,16,88.9,126.9,5.56,7.93,0,0,0,0,0,0,0,0,38,479,7,1
338,Coby Fleener\FleeCo00,2013,25,2-34,IND,NFL,16,12,88.8,140.8,5.55,8.80,0,0,0,0,0,0,0,0,52,608,4,1
339,Frank Wycheck\WychFr00,1998,27,6-160,TEN,NFL,16,16,88.8,158.8,5.55,9.93,0,0,0,0,0,0,0,0,70,768,2,2
340,Kevin Boss\BossKe00,2010,26,5-153,NYG,NFL,15,13,83.1,118.1,5.54,7.87,0,0,0,0,0,0,0,0,35,531,5,1
341,Rodney Holman\HolmRo00,1990,30,3-82,CIN,NFL,16,15,88.6,128.6,5.54,8.04,0,0,0,0,0,0,0,0,40,596,5,1
342,Jay Novacek\NovaJa00,1990,28,6-158,DAL,NFL,16,15,88.7,147.7,5.54,9.23,0,0,0,0,0,0,0,0,59,657,4,1
343,Vance McDonald\McDoVa00,2018,28,2-55,PIT,NFL,15,14,83.0,133.0,5.53,8.87,0,0,0,0,0,0,0,0,50,610,4,2
344,David Sloan\SloaDa00,2001,29,3-70,DET,NFL,15,15,82.9,119.9,5.53,7.99,0,0,0,0,0,0,0,0,37,409,7,0
345,Randy McMichael\McMiRa01,2005,26,4-114,MIA,NFL,16,16,88.2,148.2,5.51,9.26,0,0,0,0,0,0,0,0,60,582,5,1
346,Calvin Magee\MageCa00,1987,24,,TAM,NFL,11,11,60.4,94.4,5.49,8.58,0,0,0,0,0,0,0,0,34,424,3,0
